Script,Sampling Frequency (Hz),Iteration,Execution Time (s),Peak Memory Usage (MiB),Average Memory Usage (MiB)
simulink,1048072,78,25.888831853866577,2834.65625,2349.2155412946427
simulink,1048072,79,23.08326005935669,2904.21875,2349.992703045685
simulink,1048072,80,26.03555202484131,2801.0625,2301.5453606828196
simulink,1048072,81,25.806341886520386,2852.4375,2413.9400694444444
simulink,1048072,82,25.159415006637573,2851.34375,2359.064569063927
simulink,1048072,83,25.47439694404602,2826.078125,2361.298564189189
simulink,1048072,84,26.15949296951294,2821.28125,2392.3584155701756
simulink,1048072,85,26.313812017440796,2800.828125,2320.2563048245615
simulink,1048072,86,22.810514211654663,2894.84375,2358.5745993589744
simulink,1048072,87,25.389946699142456,2828.4375,2361.317166289593
simulink,1048072,88,25.165766954421997,2886.625,2386.4596889269405
simulink,1048072,89,24.993394374847412,2839.390625,2408.7025516055046
simulink,1048072,90,24.657283782958984,2855.59375,2327.4400058962265
simulink,1048072,91,23.94180393218994,2923.6875,2391.982478762136
simulink,1048072,92,25.376251935958862,2752.21875,2343.3198529411766
simulink,1048072,93,25.061068058013916,2859.640625,2388.091814793578
simulink,1048072,94,25.096843004226685,2845.0,2387.8113479262674
simulink,1048072,95,24.494758129119873,2832.75,2313.132997630332
simulink,1048072,96,24.96420383453369,2848.046875,2358.9366854265404
simulink,1048072,97,26.09212327003479,2774.15625,2317.564289647577
simulink,1048072,98,25.50516390800476,2842.09375,2337.867859162896
simulink,1048072,99,24.5001380443573,2952.046875,2384.7860406839623
simulink,1048072,100,25.766876935958862,2784.46875,2387.190486111111
simulink,2499999,1,31.419133186340332,2846.625,2450.811151079137
simulink,2499999,2,33.613062143325806,2793.765625,2368.4381816275168
simulink,2499999,3,33.35542106628418,2847.765625,2399.9992081925675
simulink,2499999,4,33.96956491470337,2875.328125,2419.226897689769
simulink,2499999,5,32.92958402633667,2899.953125,2412.4129159556314
simulink,2499999,6,33.38021492958069,2889.515625,2426.537720959596
simulink,2499999,7,33.5746009349823,2911.8125,2446.787961409396
simulink,2499999,8,33.28962516784668,2887.6875,2470.1548867449665
simulink,2499999,9,32.310258865356445,2850.984375,2444.1682400173613
simulink,2499999,10,33.73037505149841,2850.53125,2448.376041666667
simulink,2499999,11,31.835839986801147,2930.75,2438.463523327465
simulink,2499999,12,31.057192087173462,2991.84375,2477.683438628159
simulink,2499999,13,31.47146201133728,2871.546875,2444.791127232143
simulink,2499999,14,33.34652590751648,2928.578125,2415.779666385135
simulink,2499999,15,31.942955017089844,2920.828125,2506.120394736842
simulink,2499999,16,31.11867594718933,2979.828125,2496.412657374101
simulink,2499999,17,29.561424016952515,3074.953125,2503.648914599237
simulink,2499999,18,30.64001727104187,3029.34375,2573.618888376384
simulink,2499999,19,29.27336025238037,3108.046875,2593.802364864865
simulink,2499999,20,32.73491096496582,2961.625,2566.888711734694
simulink,2499999,21,32.40700697898865,3031.453125,2583.9099137931034
simulink,2499999,22,31.816415071487427,3015.578125,2546.709607712766
simulink,2499999,23,31.30570101737976,3095.5625,2588.0223696043167
simulink,2499999,24,35.30932402610779,2833.65625,2315.5022180599367
simulink,2499999,25,36.864213943481445,2834.0625,2331.7962060397554
simulink,2499999,26,31.07695984840393,2908.0625,2350.334034090909
simulink,2499999,27,32.17030692100525,2965.453125,2487.9797092013887
simulink,2499999,28,32.38741087913513,2910.90625,2491.982004310345
simulink,2499999,29,31.80393409729004,2959.546875,2493.186293859649
simulink,2499999,30,32.187857151031494,3008.5,2540.5862087673613
simulink,2499999,31,33.81544494628906,2940.421875,2553.5206270627064
simulink,2499999,32,31.836755990982056,3029.8125,2572.1583333333333
simulink,2499999,33,30.789660930633545,3076.359375,2572.5082687043796
simulink,2499999,34,32.23017597198486,3101.484375,2598.099175347222
simulink,2499999,35,34.52798891067505,3045.828125,2580.5833502435066
simulink,2499999,36,32.01502013206482,3013.390625,2593.667722902098
simulink,2499999,37,32.9421808719635,2895.1875,2339.1780399659865
simulink,2499999,38,34.30949902534485,2909.203125,2422.5886095276874
simulink,2499999,39,31.172482013702393,3004.0,2491.296478713768
simulink,2499999,40,32.841637134552,3042.140625,2580.146843112245
simulink,2499999,41,28.41249394416809,3009.90625,2462.097718253968
simulink,2499999,42,34.21089482307434,2884.9375,2465.340085504886
simulink,2499999,43,31.947446823120117,2991.9375,2428.2603070175437
simulink,2499999,44,33.43581008911133,2841.78125,2397.7759542785234
simulink,2499999,45,33.60051202774048,2887.21875,2440.969009551495
simulink,2499999,46,32.572285890579224,2951.5,2494.6788848458905
simulink,2499999,47,33.045345067977905,3003.203125,2530.38841540404
simulink,2499999,48,32.604777812957764,3056.734375,2534.134279010239
simulink,2499999,49,31.435440063476562,2973.953125,2514.272075177936
simulink,2499999,50,31.977335691452026,3065.609375,2555.6327024647885
simulink,2499999,51,32.32988405227661,2915.34375,2541.5445421006943
simulink,2499999,52,32.59015202522278,3067.71875,2548.1687070446737
simulink,2499999,53,32.12198328971863,2956.328125,2525.185050087108
simulink,2499999,54,34.16138410568237,3109.40625,2562.2285219869705
simulink,2499999,55,35.14008378982544,2883.90625,2401.25352483165
simulink,2499999,56,34.41072702407837,2960.796875,2457.625
simulink,2499999,57,31.736805200576782,2975.0625,2495.535596390845
simulink,2499999,58,31.490368127822876,3021.578125,2540.772631227758
simulink,2499999,59,33.127131938934326,2994.8125,2547.9285487288134
simulink,2499999,60,30.241868019104004,2911.03125,2442.566756063433
simulink,2499999,61,32.02152395248413,2977.671875,2449.5036184210526
simulink,2499999,62,31.161668300628662,3030.640625,2567.685813848921
simulink,2499999,63,33.45286202430725,3037.046875,2525.8828125
simulink,2499999,64,32.999072790145874,2953.609375,2548.4032636518773
simulink,2499999,65,32.721065044403076,3004.78125,2508.6410516211604
simulink,2499999,66,32.60490703582764,3029.0,2543.611301369863
simulink,2499999,67,32.644509077072144,3015.140625,2568.6878745719177
simulink,2499999,68,33.61524677276611,3004.609375,2572.203125
simulink,2499999,69,33.098483085632324,2878.15625,2460.7515308277025
simulink,2499999,70,32.04088306427002,2876.1875,2448.3140404929577
simulink,2499999,71,35.75016713142395,2779.953125,2349.6005859375
simulink,2499999,72,36.27244782447815,2711.296875,2177.5024444018404
simulink,2499999,73,35.46393179893494,2740.359375,2329.633554193038
simulink,2499999,74,32.88127088546753,2960.75,2414.2417091836733
simulink,2499999,75,32.06144404411316,2966.109375,2482.7150479094075
simulink,2499999,76,32.204819202423096,2989.5,2517.699070069204
simulink,2499999,77,33.533477783203125,2824.078125,2414.078229865772
simulink,2499999,78,33.89665389060974,2921.984375,2452.4441817434213
simulink,2499999,79,32.36001515388489,3011.046875,2471.3633620689657
simulink,2499999,80,32.74430584907532,2936.578125,2526.8036777210887
simulink,2499999,81,32.39587688446045,2951.53125,2476.7646012931036
simulink,2499999,82,32.280953884124756,2988.09375,2493.262543252595
simulink,2499999,83,33.02407383918762,3082.703125,2580.5597022804054
simulink,2499999,84,32.546984910964966,2861.34375,2438.0586340206187
simulink,2499999,85,31.728095054626465,3042.4375,2513.0705341312055
simulink,2499999,86,31.84198808670044,2979.53125,2461.6881602112676
simulink,2499999,87,32.634551763534546,3039.21875,2585.1364511986303
simulink,2499999,88,34.252756118774414,2899.21875,2449.416193181818
simulink,2499999,89,32.276520013809204,2985.484375,2533.3185012975778
simulink,2499999,90,31.806854248046875,2990.40625,2529.7660114840987
simulink,2499999,91,32.97122573852539,2999.046875,2586.5087394067796
simulink,2499999,92,32.89635705947876,2874.65625,2388.080994897959
simulink,2499999,93,34.24224495887756,3011.140625,2480.2728013029314
simulink,2499999,94,32.12831997871399,2992.015625,2557.451486013986
simulink,2499999,95,32.78871488571167,3014.03125,2545.8740368150684
simulink,2499999,96,32.41962122917175,3092.96875,2547.7280172413793
simulink,2499999,97,31.876657247543335,3015.390625,2554.890076754386
simulink,2499999,98,32.592040061950684,3066.1875,2614.255637886598
simulink,2499999,99,33.60190391540527,3044.171875,2610.294539036545
simulink,2499999,100,32.40065288543701,3066.4375,2611.0808376736113
