Script,Sampling Frequency (Hz),Iteration,Execution Time (s),Peak Memory Usage (MiB),Average Memory Usage (MiB)
pyblksim,1048072,68,20.509278059005737,2766.21875,2200.045415521978
pyblksim,1048072,69,21.833619832992554,2732.125,1679.3425356217617
pyblksim,1048072,70,20.627466917037964,2545.390625,1971.073549723757
pyblksim,1048072,71,20.92861008644104,2963.28125,1159.7869318181818
pyblksim,1048072,72,20.510320901870728,2526.21875,1788.4858265027322
pyblksim,1048072,73,19.988660097122192,2735.078125,2160.5522296348313
pyblksim,1048072,74,21.274248838424683,2814.28125,1428.8385143979058
pyblksim,1048072,75,20.632611989974976,2710.328125,1971.135105298913
pyblksim,1048072,76,19.960837841033936,2820.015625,2250.1649403089887
pyblksim,1048072,77,21.510865211486816,2867.1875,1860.7087920984457
pyblksim,1048072,78,20.284289121627808,2601.0625,2059.21953125
pyblksim,1048072,79,20.889161348342896,3075.71875,1272.8067346256685
pyblksim,1048072,80,20.549627780914307,2626.734375,1863.7921195652175
pyblksim,1048072,81,20.012282848358154,2770.203125,2201.0867667597763
pyblksim,1048072,82,20.989036798477173,2998.0625,1650.4567819148936
pyblksim,1048072,83,20.70737600326538,2820.375,2042.2304054054055
pyblksim,1048072,84,19.89207673072815,2815.515625,2235.230863764045
pyblksim,1048072,85,21.33204674720764,2936.8125,1990.5124345549739
pyblksim,1048072,86,20.51747989654541,2560.109375,1988.9480902777777
pyblksim,1048072,87,21.06876230239868,3030.4375,1489.7541335978835
pyblksim,1048072,88,20.501384973526,2720.140625,1976.0581454918033
pyblksim,1048072,89,20.16602611541748,2811.59375,2239.272916666667
pyblksim,1048072,90,21.429993152618408,2917.609375,1759.85107421875
pyblksim,1048072,91,21.398322105407715,2836.359375,2087.811924342105
pyblksim,1048072,92,20.11377477645874,2881.328125,2325.360763888889
pyblksim,1048072,93,21.598703861236572,2947.734375,2072.5210212628867
pyblksim,1048072,94,20.55216693878174,2553.984375,2011.0675347222223
pyblksim,1048072,95,21.011224031448364,3130.09375,1583.7735206117022
pyblksim,1048072,96,20.600412845611572,2772.296875,2032.3739809782608
pyblksim,1048072,97,19.86220908164978,2761.140625,2184.4725459039546
pyblksim,1048072,98,21.34459400177002,2914.4375,1867.197234947644
pyblksim,1048072,99,20.30457901954651,2573.46875,2019.7278645833333
pyblksim,1048072,100,20.967827081680298,2886.546875,1198.2263131648936
pyblksim,2499999,1,46.58083486557007,2789.046875,2111.1689881639722
pyblksim,2499999,2,48.99469304084778,2853.0,1747.3846578366447
pyblksim,2499999,3,48.661839962005615,3523.984375,1755.5232802013422
pyblksim,2499999,4,48.949383020401,3433.984375,2221.282043322296
pyblksim,2499999,5,48.567007064819336,3543.609375,1708.7765554932735
pyblksim,2499999,6,47.243634939193726,3146.53125,1870.5244207665903
pyblksim,2499999,7,48.24422478675842,3388.15625,1954.5777396300448
pyblksim,2499999,8,47.69383978843689,3378.875,1977.7728146355353
pyblksim,2499999,9,47.78355097770691,3342.25,2134.7707162921347
pyblksim,2499999,10,47.49241495132446,3620.5,2116.4917763157896
pyblksim,2499999,11,47.727490186691284,3458.078125,2144.4589667792793
pyblksim,2499999,12,47.67722296714783,3618.15625,2040.056399828767
pyblksim,2499999,13,48.19152808189392,3328.515625,1984.7394435123042
pyblksim,2499999,14,47.90168118476868,3646.078125,1987.5672831632653
pyblksim,2499999,15,48.37543511390686,3331.921875,2022.246616908482
pyblksim,2499999,16,48.091076135635376,3618.703125,1986.8216558257918
pyblksim,2499999,17,48.37887787818909,3472.34375,2107.3755929129466
pyblksim,2499999,18,48.00765371322632,3582.59375,1848.5758574263039
pyblksim,2499999,19,48.46584606170654,3298.28125,1976.8611149777282
pyblksim,2499999,20,48.12388014793396,3483.46875,1852.2235576923076
pyblksim,2499999,21,48.36026692390442,3601.390625,2155.559988839286
pyblksim,2499999,22,48.27645778656006,3506.609375,1864.3152449324325
pyblksim,2499999,23,48.94610404968262,3508.859375,2154.851441777042
pyblksim,2499999,24,48.56138205528259,3542.34375,1815.183235458613
pyblksim,2499999,25,48.8707058429718,3426.984375,2149.6823492809735
pyblksim,2499999,26,48.11258101463318,3564.515625,1771.0165087669684
pyblksim,2499999,27,47.133466958999634,3298.75,1852.4756665711009
pyblksim,2499999,28,47.86126494407654,3431.171875,2229.9964536516854
pyblksim,2499999,29,47.49086594581604,3400.046875,1947.2721889269405
pyblksim,2499999,30,48.01311898231506,3453.359375,2295.156840277778
pyblksim,2499999,31,47.51190996170044,3552.875,2095.0353245464853
pyblksim,2499999,32,48.06037902832031,3409.0625,2141.087735066372
pyblksim,2499999,33,47.72602987289429,3706.734375,2096.7824113175675
pyblksim,2499999,34,48.34725308418274,3460.421875,2113.3781803097345
pyblksim,2499999,35,48.01604604721069,3586.984375,2015.2210972533633
pyblksim,2499999,36,48.45655965805054,3545.859375,2091.960572104677
pyblksim,2499999,37,48.139167070388794,3619.484375,1878.4622661564626
pyblksim,2499999,38,48.508145809173584,3337.578125,1953.797675389755
pyblksim,2499999,39,48.24876594543457,3401.953125,1939.2857294018058
pyblksim,2499999,40,48.55595088005066,3485.296875,2132.710138888889
pyblksim,2499999,41,48.22140288352966,3438.609375,1863.5248099662163
pyblksim,2499999,42,48.82528614997864,3590.390625,2147.7706028761063
pyblksim,2499999,43,48.30054306983948,3341.515625,1859.952561936937
pyblksim,2499999,44,49.16731381416321,3427.4375,2123.417754120879
pyblksim,2499999,45,48.838396310806274,3468.890625,1833.7123120824053
pyblksim,2499999,46,50.230833768844604,3436.8125,2035.5357526881721
pyblksim,2499999,47,48.658185958862305,3514.296875,1826.2938688478748
pyblksim,2499999,48,49.6057448387146,3503.203125,2217.871059782609
pyblksim,2499999,49,48.25527906417847,3505.109375,1818.2872460496615
pyblksim,2499999,50,47.39306020736694,3466.765625,1995.257118451025
pyblksim,2499999,51,47.786911964416504,3423.828125,2262.7774578651683
pyblksim,2499999,52,47.6217577457428,3463.46875,1990.140232591324
pyblksim,2499999,53,47.95097494125366,3371.171875,2115.6528867713005
pyblksim,2499999,54,47.68627190589905,3667.1875,2104.3853217539863
pyblksim,2499999,55,47.860702991485596,3527.8125,2285.8850421348316
pyblksim,2499999,56,47.8049840927124,3718.25,2155.419708806818
pyblksim,2499999,57,48.22308707237244,3519.4375,2153.6484899328857
pyblksim,2499999,58,47.723551988601685,3688.03125,2133.1166358200458
pyblksim,2499999,59,48.569249868392944,3683.890625,2181.9769097222224
pyblksim,2499999,60,47.881529092788696,3646.421875,2030.151278409091
pyblksim,2499999,61,48.73167181015015,3388.0,2065.937465354767
pyblksim,2499999,62,48.22172498703003,3464.8125,1852.2235821106094
pyblksim,2499999,63,48.49661684036255,3648.421875,2203.1882655902004
pyblksim,2499999,64,48.2081880569458,3603.84375,1961.1710637697518
pyblksim,2499999,65,48.46455788612366,3513.703125,2194.5399498886413
pyblksim,2499999,66,48.45205020904541,3427.234375,1885.2955758426967
pyblksim,2499999,67,49.326622009277344,3557.953125,2203.559628008753
pyblksim,2499999,68,48.60914611816406,3519.921875,1850.0191554809844
pyblksim,2499999,69,49.51646590232849,3490.0,2216.4122753267975
pyblksim,2499999,70,47.9837920665741,3597.703125,1820.1217403628118
pyblksim,2499999,71,47.120035886764526,3342.28125,1875.3896932339449
pyblksim,2499999,72,47.925485134124756,3406.15625,2187.8918862107626
pyblksim,2499999,73,47.58251404762268,3485.1875,2096.3310859018266
pyblksim,2499999,74,48.35357999801636,3571.328125,2434.610347222222
pyblksim,2499999,75,47.4758141040802,3545.46875,2055.1841313073396
pyblksim,2499999,76,47.85404014587402,3385.640625,2217.0447682584268
pyblksim,2499999,77,47.66725778579712,3571.65625,2110.8197964123005
pyblksim,2499999,78,48.59727382659912,3360.484375,2013.4503125
pyblksim,2499999,79,47.58072280883789,3696.921875,2135.080699370709
pyblksim,2499999,80,48.36935877799988,3461.09375,2145.9498538418707
pyblksim,2499999,81,47.86999201774597,3519.8125,1927.852237215909
pyblksim,2499999,82,48.55229616165161,3515.015625,2116.6010069444446
pyblksim,2499999,83,47.86678695678711,3718.796875,2005.1263494318182
pyblksim,2499999,84,48.60668587684631,3406.6875,2057.711423611111
pyblksim,2499999,85,48.08664107322693,3624.9375,1849.8047935520362
pyblksim,2499999,86,48.62902116775513,3465.484375,2146.7133680555557
pyblksim,2499999,87,48.28531098365784,3480.125,1830.097022804054
pyblksim,2499999,88,49.13185095787048,3524.9375,2209.994883241758
pyblksim,2499999,89,48.41550588607788,3485.640625,1812.5606039325842
pyblksim,2499999,90,49.61575508117676,3497.1875,2202.481012228261
pyblksim,2499999,91,48.04283022880554,3550.484375,1788.7621527777778
pyblksim,2499999,92,47.134207010269165,3319.3125,1869.02548021789
pyblksim,2499999,93,47.735974073410034,3430.71875,2322.9389780405404
pyblksim,2499999,94,47.41024088859558,3407.921875,1943.5528681506848
pyblksim,2499999,95,48.32223582267761,3451.40625,2130.5182756696427
pyblksim,2499999,96,47.55224895477295,3491.546875,2026.3026147959183
pyblksim,2499999,97,48.319916009902954,3348.328125,1990.2081028761063
pyblksim,2499999,98,47.65534424781799,3517.3125,2111.339588036117
pyblksim,2499999,99,47.88270592689514,3450.796875,2123.5772530691966
pyblksim,2499999,100,47.4010009765625,3555.890625,2142.6353338068184
